,t,side,price,qty
709,384.0,ask,2945.9,6.0
710,385.0,ask,2944.7000000000003,3.0
711,386.0,ask,2947.4,17.0
712,386.0,ask,2947.5,76.0
713,387.0,ask,2942.0,1.0
714,388.0,ask,2938.1000000000004,6.0
715,389.0,ask,2940.5,16.0
716,389.0,ask,2940.8,5.0
717,390.0,bid,2944.3,10.0
718,391.0,ask,2945.2000000000003,13.0
719,391.0,ask,2945.3,8.0
720,391.0,ask,2945.5000000000005,4.0
721,392.0,bid,2936.4,3.0
722,392.0,bid,2936.7000000000003,7.0
723,393.0,bid,2933.5,2.0
724,394.0,ask,2933.3,11.0
725,395.0,ask,2928.3,4.0
726,395.0,ask,2928.4,5.0
727,395.0,ask,2928.5,3.0
728,396.0,bid,2920.9,5.0
729,397.0,ask,2923.0,4.0
730,397.0,ask,2923.2,5.0
731,397.0,ask,2923.3,4.0
732,398.0,bid,2932.3,5.0
733,398.0,bid,2932.4,15.0
734,399.0,ask,2923.3,12.0
735,399.0,ask,2923.5,4.0
736,400.0,ask,2914.5,25.0
737,400.0,ask,2914.7,12.0
738,400.0,ask,2914.9,7.0
739,401.0,ask,2907.6000000000004,17.0
740,401.0,ask,2907.8,5.0
741,402.0,ask,2913.6000000000004,23.0
742,402.0,ask,2913.7000000000003,4.0
743,403.0,ask,2912.3,5.0
744,403.0,ask,2912.5,6.0
745,403.0,ask,2912.7000000000003,2.0
746,404.0,bid,2914.0,3.0
747,405.0,bid,2909.1,3.0
748,405.0,bid,2909.4,6.0
749,406.0,bid,2915.6000000000004,1.0
750,406.0,bid,2916.0000000000005,6.0
751,406.0,bid,2916.1000000000004,4.0
752,407.0,ask,2915.7000000000003,16.0
753,408.0,bid,2931.8,6.0
754,408.0,bid,2932.1000000000004,14.0
755,408.0,bid,2932.2000000000003,23.0
756,409.0,ask,2931.6000000000004,27.0
757,409.0,ask,2931.9000000000005,21.0
758,410.0,bid,2941.7000000000003,6.0
759,411.0,ask,2939.4,4.0
760,411.0,ask,2939.5,4.0
761,411.0,ask,2939.9,4.0
762,412.0,bid,2940.8,18.0
763,412.0,bid,2941.0,5.0
764,413.0,ask,2936.6000000000004,9.0
765,413.0,ask,2936.9000000000005,2.0
766,414.0,bid,2944.0,9.0
767,415.0,bid,2933.7000000000003,12.0
768,415.0,bid,2933.9000000000005,18.0
769,415.0,bid,2934.1000000000004,5.0
770,416.0,ask,2933.7000000000003,5.0
771,416.0,ask,2933.9,8.0
772,416.0,ask,2934.0000000000005,2.0
773,417.0,ask,2934.4,4.0
774,417.0,ask,2934.5,3.0
775,418.0,ask,2922.7000000000003,4.0
776,418.0,ask,2922.9,2.0
777,419.0,bid,2920.5,11.0
778,419.0,bid,2920.8,4.0
779,420.0,ask,2920.3,4.0
780,420.0,ask,2920.4,2.0
781,421.0,ask,2915.0,2.0
782,422.0,ask,2912.9,8.0
783,422.0,ask,2913.2000000000003,3.0
784,423.0,bid,2912.4,7.0
785,423.0,bid,2912.7000000000003,4.0
786,424.0,ask,2913.3,20.0
787,424.0,ask,2913.4,11.0
788,424.0,ask,2913.9,29.0
789,425.0,ask,2910.3,24.0
790,426.0,ask,2905.5,11.0
791,427.0,bid,2907.9,2.0
792,427.0,bid,2908.2000000000003,4.0
793,427.0,bid,2908.3,4.0
794,428.0,ask,2904.2000000000003,13.0
795,428.0,ask,2904.5000000000005,2.0
796,429.0,ask,2903.7000000000003,3.0
797,430.0,ask,2907.0,10.0
798,430.0,ask,2907.1,10.0
799,431.0,ask,2905.9,3.0
800,432.0,ask,2906.7000000000003,8.0
801,432.0,ask,2907.0000000000005,8.0
802,433.0,ask,2901.3,9.0
803,433.0,ask,2901.5,4.0
804,433.0,ask,2901.8,2.0
805,434.0,bid,2897.3,3.0
806,434.0,bid,2897.5,4.0
807,435.0,ask,2882.3,3.0
808,436.0,bid,2877.7000000000003,4.0
809,437.0,bid,2879.7000000000003,1.0
810,438.0,bid,2878.9,10.0
811,439.0,ask,2871.9,1.0
812,440.0,bid,2875.9,14.0
813,440.0,bid,2876.2000000000003,4.0
814,441.0,bid,2877.8,3.0
815,441.0,bid,2877.9,10.0
816,442.0,bid,2877.1,5.0
817,442.0,bid,2877.4,4.0
818,443.0,ask,2873.5,4.0
819,443.0,ask,2873.8,1.0
820,444.0,bid,2880.6000000000004,17.0
821,444.0,bid,2880.8,47.0
822,445.0,ask,2880.3,5.0
823,445.0,ask,2880.6000000000004,12.0
824,446.0,bid,2874.9,1.0
825,447.0,ask,2882.4,4.0
826,447.0,ask,2882.7000000000003,5.0
827,448.0,bid,2888.9000000000005,1.0
828,448.0,bid,2889.1000000000004,9.0
829,449.0,ask,2887.5,1.0
830,450.0,bid,2884.6000000000004,5.0
831,451.0,ask,2887.7000000000003,4.0
832,451.0,ask,2887.9,7.0
833,451.0,ask,2888.0000000000005,1.0
834,452.0,bid,2886.8,6.0
835,452.0,bid,2886.9,8.0
836,452.0,bid,2887.2000000000003,10.0
837,453.0,bid,2883.5000000000005,7.0
838,453.0,bid,2883.6000000000004,8.0
839,454.0,ask,2882.8,27.0
840,454.0,ask,2883.0,4.0
841,455.0,ask,2886.2000000000003,10.0
842,455.0,ask,2886.4,1.0
843,456.0,ask,2888.5,18.0
844,456.0,ask,2888.8,12.0
845,457.0,ask,2884.4,8.0
846,457.0,ask,2884.6,6.0
847,457.0,ask,2884.7000000000003,48.0
848,458.0,bid,2881.2,1.0
849,458.0,bid,2881.3,4.0
850,458.0,bid,2881.5,5.0
851,459.0,ask,2875.7000000000003,1.0
852,460.0,ask,2873.9,2.0
853,461.0,ask,2881.4,1.0
854,462.0,ask,2875.2000000000003,10.0
855,462.0,ask,2875.5000000000005,3.0
856,463.0,ask,2873.0,4.0
857,463.0,ask,2873.2,7.0
858,463.0,ask,2873.4,3.0
859,464.0,ask,2877.5,4.0
860,464.0,ask,2877.7,6.0
861,465.0,ask,2864.4,5.0
862,465.0,ask,2864.6,9.0
863,465.0,ask,2864.7000000000003,8.0
864,466.0,ask,2874.3,12.0
865,466.0,ask,2874.5,3.0
866,467.0,bid,2865.7000000000003,3.0
867,467.0,bid,2865.8,5.0
868,468.0,ask,2870.9,22.0
869,468.0,ask,2871.1,1.0
870,469.0,ask,2871.1000000000004,4.0
871,470.0,bid,2873.5,19.0
872,471.0,bid,2867.4,11.0
873,472.0,ask,2858.2000000000003,4.0
874,472.0,ask,2858.4,4.0
875,472.0,ask,2858.6000000000004,4.0
876,473.0,ask,2853.3,4.0
877,473.0,ask,2853.6000000000004,1.0
878,474.0,bid,2852.3,3.0
879,475.0,ask,2851.6000000000004,20.0
880,475.0,ask,2851.9000000000005,4.0
881,475.0,ask,2852.2000000000003,4.0
882,476.0,ask,2847.2000000000003,1.0
883,477.0,ask,2850.6000000000004,6.0
884,477.0,ask,2850.8,27.0
885,478.0,ask,2853.6000000000004,1.0
886,479.0,bid,2852.2000000000003,4.0
887,479.0,bid,2852.3,5.0
888,480.0,ask,2851.5,23.0
889,481.0,ask,2848.1000000000004,10.0
890,482.0,ask,2850.9,4.0
891,482.0,ask,2851.1,2.0
892,483.0,ask,2858.4,7.0
893,483.0,ask,2858.7000000000003,1.0
894,484.0,ask,2858.7000000000003,5.0
895,484.0,ask,2858.8,3.0
896,485.0,ask,2858.1000000000004,23.0
897,485.0,ask,2858.4000000000005,5.0
898,486.0,ask,2860.5,29.0
899,487.0,ask,2864.2000000000003,9.0
900,488.0,ask,2862.7000000000003,6.0
901,489.0,ask,2861.0,9.0
902,490.0,ask,2860.1000000000004,1.0
903,491.0,ask,2854.9,27.0
904,492.0,ask,2853.1000000000004,18.0
905,493.0,ask,2856.4,5.0
906,494.0,ask,2859.4,12.0
907,495.0,ask,2855.0,10.0
908,496.0,ask,2847.2000000000003,10.0
909,496.0,ask,2847.4,4.0
910,496.0,ask,2847.5000000000005,5.0
911,497.0,ask,2854.1000000000004,5.0
912,497.0,ask,2854.4000000000005,6.0
913,497.0,ask,2854.6000000000004,2.0
914,498.0,ask,2838.9,4.0
915,498.0,ask,2839.1,4.0
916,498.0,ask,2839.3,34.0
917,499.0,ask,2821.4,12.0
918,499.0,ask,2821.5,26.0
919,499.0,ask,2821.7000000000003,4.0
920,500.0,ask,2793.0,35.0
921,500.0,ask,2793.1,36.0
922,500.0,ask,2793.4,12.0
923,501.0,ask,2792.1000000000004,3.0
924,502.0,bid,2799.1000000000004,5.0
925,502.0,bid,2799.5000000000005,13.0
926,502.0,bid,2799.7000000000003,4.0
927,503.0,ask,2797.5,11.0
928,503.0,ask,2797.6,4.0
929,503.0,ask,2797.9,4.0
930,504.0,ask,2785.1000000000004,8.0
931,504.0,ask,2785.2000000000003,9.0
932,504.0,ask,2785.7000000000003,8.0
933,505.0,bid,2793.5,10.0
934,505.0,bid,2793.6,4.0
935,505.0,bid,2793.9,7.0
936,506.0,bid,2802.9,5.0
937,507.0,bid,2807.3,4.0
938,508.0,bid,2796.8,4.0
939,508.0,bid,2797.0,7.0
940,508.0,bid,2797.3,5.0
941,509.0,bid,2799.6000000000004,1.0
942,509.0,bid,2800.1000000000004,7.0
943,509.0,bid,2800.2000000000003,6.0
944,510.0,ask,2808.0,14.0
945,511.0,bid,2807.2000000000003,5.0
946,511.0,bid,2807.4,13.0
947,512.0,ask,2806.7000000000003,8.0
948,513.0,ask,2811.9,18.0
949,513.0,ask,2812.2000000000003,6.0
950,513.0,ask,2812.3,5.0
951,514.0,bid,2794.0000000000005,4.0
952,514.0,bid,2794.5000000000005,4.0
953,514.0,bid,2794.6000000000004,4.0
954,515.0,bid,2811.3,3.0
955,516.0,bid,2804.9000000000005,3.0
956,516.0,bid,2805.1000000000004,4.0
957,517.0,bid,2801.7000000000003,1.0
958,517.0,bid,2801.8,4.0
959,518.0,bid,2798.4,2.0
960,519.0,bid,2801.2000000000003,1.0
961,519.0,bid,2801.6000000000004,4.0
962,519.0,bid,2801.7000000000003,4.0
963,520.0,ask,2805.5,39.0
964,520.0,ask,2805.7,11.0
965,520.0,ask,2805.9,39.0
966,521.0,ask,2811.7000000000003,8.0
967,522.0,ask,2814.3,28.0
968,522.0,ask,2814.4,16.0
969,522.0,ask,2814.6000000000004,7.0
970,523.0,ask,2809.7000000000003,10.0
971,523.0,ask,2809.9,7.0
972,524.0,ask,2807.4,14.0
973,525.0,ask,2806.5,9.0
974,525.0,ask,2806.7,3.0
975,525.0,ask,2806.8,9.0
976,526.0,ask,2812.2000000000003,14.0
977,527.0,ask,2803.2000000000003,3.0
978,528.0,bid,2811.0000000000005,3.0
979,528.0,bid,2811.2000000000003,4.0
980,529.0,ask,2811.8,11.0
981,529.0,ask,2811.9,7.0
982,530.0,bid,2802.8,4.0
983,530.0,bid,2803.3,5.0
984,530.0,bid,2803.4,5.0
985,531.0,ask,2802.9,18.0
986,531.0,ask,2803.0,5.0
987,531.0,ask,2803.1,11.0
988,532.0,ask,2800.2000000000003,5.0
989,533.0,ask,2799.3,9.0
990,533.0,ask,2799.5,4.0
991,533.0,ask,2799.7000000000003,4.0
992,534.0,ask,2803.9,9.0
993,535.0,ask,2804.8,4.0
994,535.0,ask,2805.1000000000004,4.0
995,535.0,ask,2805.4,2.0
996,536.0,ask,2799.7000000000003,2.0
997,537.0,bid,2804.2000000000003,4.0
998,538.0,ask,2798.6000000000004,8.0
999,538.0,ask,2798.8,1.0
1000,539.0,bid,2795.0000000000005,16.0
1001,539.0,bid,2795.2000000000003,9.0
1002,540.0,ask,2776.5,8.0
1003,540.0,ask,2776.6,4.0
1004,540.0,ask,2777.0,7.0
1005,541.0,ask,2800.4,1.0
1006,542.0,ask,2801.5,8.0
1007,543.0,bid,2794.2000000000003,3.0
1008,543.0,bid,2794.3,5.0
1009,544.0,ask,2802.0,10.0
1010,544.0,ask,2802.2,5.0
1011,544.0,ask,2802.4,4.0
1012,545.0,bid,2811.7000000000003,3.0
1013,545.0,bid,2812.1000000000004,4.0
1014,545.0,bid,2812.2000000000003,7.0
1015,546.0,ask,2813.6000000000004,14.0
1016,546.0,ask,2813.7000000000003,3.0
1017,547.0,ask,2811.5,4.0
1018,547.0,ask,2811.6,9.0
1019,547.0,ask,2812.0,13.0
1020,548.0,bid,2812.6000000000004,18.0
1021,549.0,ask,2826.6000000000004,8.0
1022,549.0,ask,2826.9000000000005,6.0
1023,550.0,bid,2815.5,8.0
1024,550.0,bid,2815.7000000000003,13.0
1025,550.0,bid,2815.9,8.0
1026,551.0,ask,2824.4,1.0
1027,552.0,bid,2822.5,1.0
1028,553.0,bid,2812.2000000000003,4.0
1029,553.0,bid,2812.3,8.0
1030,553.0,bid,2812.6000000000004,10.0
1031,554.0,bid,2815.7000000000003,10.0
1032,555.0,ask,2811.0,4.0
1033,555.0,ask,2811.1,4.0
1034,556.0,bid,2811.5,12.0
1035,556.0,bid,2811.7000000000003,14.0
1036,556.0,bid,2811.8,11.0
1037,557.0,bid,2818.4,1.0
1038,558.0,ask,2811.5,15.0
1039,559.0,ask,2817.4,11.0
1040,559.0,ask,2817.6,7.0
1041,559.0,ask,2817.9,5.0
1042,560.0,ask,2804.2000000000003,11.0
1043,561.0,ask,2817.1000000000004,15.0
1044,561.0,ask,2817.2000000000003,29.0
1045,561.0,ask,2817.6000000000004,10.0
1046,562.0,bid,2813.4,2.0
1047,562.0,bid,2813.5,4.0
1048,562.0,bid,2813.8,4.0
1049,563.0,ask,2806.7000000000003,14.0
1050,563.0,ask,2806.8,5.0
1051,564.0,ask,2810.9,18.0
1052,564.0,ask,2811.2000000000003,8.0
1053,564.0,ask,2811.4,1.0
1054,565.0,bid,2811.4,2.0
1055,566.0,bid,2812.4,3.0
1056,566.0,bid,2812.7000000000003,4.0
1057,566.0,bid,2812.8,4.0
1058,567.0,ask,2812.2000000000003,14.0
1059,567.0,ask,2812.5000000000005,1.0
1060,568.0,ask,2820.3,10.0
1061,568.0,ask,2820.6000000000004,5.0
1062,568.0,ask,2820.7000000000003,4.0
1063,569.0,ask,2815.8,13.0
1064,569.0,ask,2816.1000000000004,22.0
1065,570.0,ask,2817.5,11.0
1066,570.0,ask,2817.6,18.0
1067,570.0,ask,2817.9,9.0
1068,571.0,ask,2812.2000000000003,18.0
1069,571.0,ask,2812.5000000000005,6.0
1070,572.0,ask,2813.2000000000003,9.0
1071,572.0,ask,2813.4,9.0
1072,572.0,ask,2813.5000000000005,11.0
1073,573.0,ask,2810.3,8.0
1074,573.0,ask,2810.6000000000004,6.0
1075,573.0,ask,2810.7000000000003,4.0
1076,574.0,ask,2816.3,14.0
1077,574.0,ask,2816.4,7.0
1078,575.0,bid,2816.7000000000003,9.0
1079,576.0,ask,2818.1000000000004,8.0
1080,576.0,ask,2818.4000000000005,5.0
1081,576.0,ask,2818.6000000000004,3.0
1082,577.0,ask,2817.0,4.0
1083,577.0,ask,2817.2,1.0
1084,578.0,bid,2808.2000000000003,6.0
1085,578.0,bid,2808.3,9.0
1086,579.0,ask,2810.6000000000004,4.0
1087,580.0,bid,2803.7,4.0
1088,580.0,bid,2803.8,5.0
1089,580.0,bid,2804.0,5.0
1090,581.0,bid,2802.8,6.0
1091,581.0,bid,2803.0,4.0
1092,581.0,bid,2803.3,24.0
1093,582.0,ask,2814.1000000000004,4.0
1094,582.0,ask,2814.3,2.0
1095,583.0,bid,2813.6000000000004,4.0
1096,584.0,bid,2800.8,5.0
1097,585.0,bid,2804.6000000000004,11.0
1098,586.0,bid,2802.8,1.0
1099,586.0,bid,2802.9,18.0
1100,587.0,ask,2808.6000000000004,10.0
1101,587.0,ask,2808.8,17.0
1102,588.0,ask,2815.1000000000004,16.0
1103,588.0,ask,2815.3,8.0
1104,589.0,bid,2813.1000000000004,5.0
1105,590.0,bid,2814.1,4.0
1106,590.0,bid,2814.4,5.0
1107,590.0,bid,2814.5,4.0
1108,591.0,bid,2812.2000000000003,4.0
1109,591.0,bid,2812.4000000000005,5.0
1110,591.0,bid,2812.6000000000004,5.0
1111,592.0,bid,2813.9,1.0
1112,593.0,ask,2816.9,8.0
1113,593.0,ask,2817.2000000000003,2.0
1114,594.0,bid,2815.6000000000004,1.0
1115,595.0,ask,2814.5,6.0
1116,595.0,ask,2814.6,2.0
1117,596.0,bid,2817.9,5.0
1118,596.0,bid,2818.0,4.0
1119,596.0,bid,2818.3,14.0
1120,597.0,ask,2815.0,19.0
1121,597.0,ask,2815.1,7.0
1122,597.0,ask,2815.6,6.0
1123,598.0,ask,2816.5,1.0
1124,599.0,ask,2824.9,10.0
1125,600.0,bid,2814.0000000000005,3.0
1126,600.0,bid,2814.2000000000003,4.0
1127,601.0,bid,2814.8,11.0
1128,601.0,bid,2815.0,4.0
1129,601.0,bid,2815.3,17.0
1130,602.0,bid,2814.2000000000003,18.0
1131,603.0,bid,2816.5,4.0
1132,604.0,bid,2813.0,6.0
1133,605.0,ask,2813.6000000000004,4.0
1134,605.0,ask,2813.8,1.0
1135,606.0,bid,2811.4,1.0
1136,607.0,ask,2812.9,8.0
1137,607.0,ask,2813.0,6.0
1138,607.0,ask,2813.3,31.0
1139,608.0,bid,2816.8,5.0
1140,608.0,bid,2817.0,9.0
1141,609.0,bid,2818.7000000000003,26.0
1142,610.0,ask,2817.6000000000004,3.0
1143,611.0,bid,2820.6000000000004,14.0
1144,612.0,bid,2831.0000000000005,5.0
1145,612.0,bid,2831.3,24.0
1146,612.0,bid,2831.6000000000004,14.0
1147,613.0,bid,2832.6000000000004,11.0
1148,614.0,ask,2844.4,4.0
1149,614.0,ask,2844.5,4.0
1150,614.0,ask,2844.8,6.0
1151,615.0,ask,2839.7000000000003,8.0
1152,615.0,ask,2839.8,9.0
1153,615.0,ask,2840.0000000000005,3.0
1154,616.0,ask,2835.5,24.0
1155,616.0,ask,2835.6,19.0
1156,616.0,ask,2835.9,13.0
1157,617.0,ask,2837.4,4.0
1158,617.0,ask,2837.5,7.0
1159,618.0,bid,2832.2000000000003,1.0
1160,618.0,bid,2832.5000000000005,4.0
1161,618.0,bid,2832.7000000000003,4.0
1162,619.0,ask,2836.2000000000003,7.0
1163,619.0,ask,2836.3,6.0
1164,620.0,ask,2835.9,18.0
1165,620.0,ask,2836.0,9.0
1166,620.0,ask,2836.1,6.0
1167,621.0,ask,2834.3,5.0
1168,622.0,bid,2834.1000000000004,3.0
1169,623.0,ask,2834.7000000000003,21.0
1170,624.0,ask,2827.5,10.0
1171,625.0,ask,2836.8,3.0
1172,626.0,bid,2833.5,2.0
1173,627.0,bid,2831.8,1.0
1174,628.0,ask,2835.6000000000004,16.0
1175,628.0,ask,2835.7000000000003,3.0
1176,629.0,bid,2828.9,4.0
1177,629.0,bid,2829.1000000000004,4.0
1178,629.0,bid,2829.3,4.0
1179,630.0,ask,2819.5,5.0
1180,630.0,ask,2819.7,3.0
1181,631.0,bid,2820.8,4.0
1182,631.0,bid,2821.1000000000004,14.0
1183,631.0,bid,2821.2000000000003,18.0
1184,632.0,bid,2811.6000000000004,1.0
1185,633.0,bid,2814.1,3.0
1186,633.0,bid,2814.4,4.0
1187,634.0,bid,2814.9,1.0
1188,635.0,ask,2818.9,9.0
1189,635.0,ask,2819.0,15.0
1190,636.0,ask,2813.1000000000004,6.0
1191,636.0,ask,2813.2000000000003,9.0
1192,636.0,ask,2813.6000000000004,4.0
1193,637.0,bid,2816.6,1.0
1194,637.0,bid,2816.7,7.0
1195,637.0,bid,2817.0,45.0
1196,638.0,ask,2815.5,11.0
1197,638.0,ask,2815.7,8.0
1198,639.0,ask,2815.7000000000003,11.0
1199,640.0,bid,2794.4,6.0
1200,640.0,bid,2794.7000000000003,10.0
1201,640.0,bid,2794.8,14.0
1202,641.0,ask,2794.4,1.0
1203,642.0,bid,2797.8,7.0
1204,643.0,ask,2806.0,15.0
1205,643.0,ask,2806.2,12.0
1206,643.0,ask,2806.3,4.0
1207,644.0,ask,2832.5,13.0
1208,644.0,ask,2832.6,43.0
1209,644.0,ask,2833.0,26.0
1210,645.0,ask,2829.3,6.0
1211,645.0,ask,2829.6000000000004,37.0
1212,646.0,bid,2816.0,4.0
1213,646.0,bid,2816.2,4.0
1214,646.0,bid,2816.5,4.0
1215,647.0,ask,2817.2000000000003,4.0
1216,647.0,ask,2817.5000000000005,4.0
1217,647.0,ask,2817.7000000000003,8.0
1218,648.0,bid,2813.2000000000003,41.0
1219,648.0,bid,2813.4,20.0
1220,648.0,bid,2813.7000000000003,30.0
1221,649.0,ask,2816.7000000000003,5.0
1222,649.0,ask,2816.9,9.0
1223,649.0,ask,2817.1000000000004,3.0
1224,650.0,ask,2807.3,4.0
1225,650.0,ask,2807.4,1.0
1226,651.0,bid,2810.0,4.0
1227,652.0,bid,2807.5,9.0
1228,652.0,bid,2807.8,6.0
1229,652.0,bid,2808.0,24.0
1230,653.0,bid,2818.3,23.0
1231,654.0,bid,2814.0,9.0
1232,654.0,bid,2814.3,43.0
1233,654.0,bid,2814.5,21.0
1234,655.0,bid,2828.5,12.0
1235,655.0,bid,2828.7000000000003,24.0
1236,655.0,bid,2828.8,26.0
1237,656.0,ask,2823.6000000000004,12.0
1238,656.0,ask,2823.9000000000005,9.0
1239,656.0,ask,2824.0000000000005,7.0
1240,657.0,bid,2829.5,10.0
1241,657.0,bid,2829.6000000000004,5.0
1242,657.0,bid,2829.8,7.0
1243,658.0,ask,2824.4,4.0
1244,658.0,ask,2824.7000000000003,4.0
1245,658.0,ask,2825.0,3.0
1246,659.0,bid,2823.1000000000004,2.0
1247,659.0,bid,2823.3,4.0
1248,660.0,ask,2831.5,4.0
1249,660.0,ask,2831.6,2.0
1250,661.0,bid,2834.6,15.0
1251,661.0,bid,2834.7000000000003,14.0
1252,661.0,bid,2834.9,8.0
1253,662.0,bid,2830.7000000000003,10.0
1254,662.0,bid,2830.8,4.0
1255,663.0,bid,2832.0,6.0
1256,663.0,bid,2832.4,5.0
1257,663.0,bid,2832.5,9.0
1258,664.0,ask,2832.9,8.0
1259,665.0,bid,2823.7000000000003,2.0
1260,665.0,bid,2824.0,4.0
1261,665.0,bid,2824.3,4.0
1262,666.0,ask,2829.2000000000003,13.0
1263,666.0,ask,2829.4,7.0
1264,666.0,ask,2829.7000000000003,13.0
1265,667.0,bid,2829.9,9.0
1266,667.0,bid,2830.1000000000004,5.0
1267,667.0,bid,2830.3,4.0
1268,668.0,bid,2838.8,5.0
1269,669.0,ask,2834.6000000000004,4.0
1270,669.0,ask,2834.9000000000005,4.0
1271,669.0,ask,2835.0000000000005,2.0
1272,670.0,bid,2838.1,12.0
1273,670.0,bid,2838.2000000000003,5.0
1274,670.0,bid,2838.4,36.0
1275,671.0,ask,2841.8,4.0
1276,671.0,ask,2842.0,5.0
1277,671.0,ask,2842.1000000000004,4.0
1278,672.0,bid,2833.9,1.0
1279,673.0,bid,2836.2000000000003,19.0
1280,673.0,bid,2836.4,4.0
1281,674.0,ask,2845.3,4.0
1282,674.0,ask,2845.5,1.0
1283,675.0,bid,2837.7000000000003,9.0
1284,676.0,bid,2843.9,4.0
1285,677.0,bid,2842.8,10.0
1286,678.0,bid,2841.8,17.0
1287,678.0,bid,2841.9000000000005,11.0
1288,678.0,bid,2842.1000000000004,13.0
1289,679.0,bid,2836.3,3.0
1290,680.0,bid,2832.9,12.0
1291,681.0,bid,2836.0,22.0
1292,682.0,bid,2835.8,11.0
1293,682.0,bid,2836.0,7.0
1294,683.0,bid,2836.5,3.0
1295,683.0,bid,2836.8,19.0
1296,684.0,bid,2836.0,2.0
1297,684.0,bid,2836.1,21.0
1298,684.0,bid,2836.4,10.0
1299,685.0,bid,2837.8,3.0
1300,685.0,bid,2838.1000000000004,10.0
1301,685.0,bid,2838.2000000000003,12.0
1302,686.0,bid,2842.3,7.0
1303,686.0,bid,2842.5,5.0
1304,687.0,bid,2854.3,13.0
1305,688.0,ask,2855.7000000000003,1.0
1306,689.0,bid,2846.5000000000005,6.0
1307,689.0,bid,2846.7000000000003,11.0
1308,690.0,bid,2858.1000000000004,45.0
1309,691.0,bid,2852.6000000000004,9.0
1310,691.0,bid,2852.8,6.0
1311,692.0,bid,2849.0,13.0
1312,692.0,bid,2849.2000000000003,11.0
1313,692.0,bid,2849.4,6.0
1314,693.0,bid,2847.5,1.0
1315,693.0,bid,2847.8,5.0
1316,693.0,bid,2847.9,7.0
1317,694.0,ask,2844.0,1.0
1318,695.0,ask,2845.6000000000004,10.0
1319,695.0,ask,2845.9000000000005,8.0
1320,696.0,bid,2845.1000000000004,18.0
1321,697.0,bid,2832.9,3.0
1322,698.0,bid,2839.0,7.0
1323,699.0,bid,2834.2000000000003,4.0
1324,699.0,bid,2834.4,4.0
1325,700.0,bid,2839.1000000000004,4.0
1326,701.0,ask,2833.5,11.0
1327,701.0,ask,2833.6,8.0
1328,702.0,ask,2831.9,58.0
1329,702.0,ask,2832.0,7.0
1330,702.0,ask,2832.4,11.0
1331,703.0,ask,2827.2000000000003,20.0
1332,703.0,ask,2827.4,20.0
1333,703.0,ask,2827.7000000000003,26.0
1334,704.0,ask,2821.5,4.0
1335,704.0,ask,2821.6,7.0
1336,704.0,ask,2821.8,8.0
1337,705.0,ask,2824.1000000000004,1.0
1338,706.0,ask,2820.9,1.0
1339,707.0,bid,2818.9,1.0
1340,708.0,ask,2810.4,1.0
1341,709.0,ask,2816.2000000000003,7.0
1342,709.0,ask,2816.3,17.0
1343,710.0,bid,2804.0,1.0
1344,711.0,bid,2821.3,1.0
1345,712.0,bid,2824.9,1.0
1346,713.0,ask,2827.3,3.0
1347,714.0,bid,2816.5,4.0
1348,714.0,bid,2816.8,6.0
1349,714.0,bid,2816.9,11.0
1350,715.0,ask,2821.0,8.0
1351,715.0,ask,2821.1,4.0
1352,715.0,ask,2821.2,6.0
1353,716.0,bid,2824.3,1.0
1354,716.0,bid,2824.4,5.0
1355,717.0,bid,2825.6000000000004,2.0
1356,717.0,bid,2825.7000000000003,13.0
1357,718.0,ask,2825.3,3.0
1358,719.0,ask,2824.6000000000004,5.0
1359,719.0,ask,2824.8,1.0
1360,719.0,ask,2824.9000000000005,6.0
1361,720.0,bid,2826.2000000000003,5.0
1362,721.0,ask,2818.9,8.0
1363,721.0,ask,2819.2000000000003,4.0
1364,721.0,ask,2819.3,5.0
1365,722.0,ask,2814.6000000000004,9.0
1366,722.0,ask,2814.7000000000003,5.0
1367,722.0,ask,2815.0000000000005,4.0
1368,723.0,ask,2815.0,17.0
1369,723.0,ask,2815.3,3.0
1370,724.0,ask,2812.6000000000004,3.0
1371,725.0,bid,2822.6000000000004,8.0
1372,726.0,ask,2819.1000000000004,24.0
1373,726.0,ask,2819.4000000000005,5.0
1374,726.0,ask,2819.6000000000004,11.0
1375,727.0,ask,2818.2000000000003,13.0
1376,727.0,ask,2818.4,5.0
1377,728.0,bid,2815.7000000000003,2.0
1378,729.0,bid,2815.7,8.0
1379,729.0,bid,2816.0,7.0
1380,730.0,ask,2823.4,5.0
1381,730.0,ask,2823.7000000000003,13.0
1382,730.0,ask,2823.9,12.0
1383,731.0,ask,2812.1000000000004,17.0
1384,731.0,ask,2812.2000000000003,7.0
1385,731.0,ask,2812.4000000000005,1.0
1386,732.0,bid,2815.6000000000004,8.0
1387,732.0,bid,2816.0000000000005,6.0
1388,732.0,bid,2816.1000000000004,8.0
1389,733.0,ask,2820.7000000000003,8.0
1390,733.0,ask,2820.9,7.0
1391,733.0,ask,2821.1000000000004,4.0
1392,734.0,ask,2814.8,20.0
1393,734.0,ask,2814.9,4.0
1394,735.0,bid,2812.1000000000004,2.0
1395,736.0,ask,2814.5,15.0
1396,736.0,ask,2814.8,2.0
1397,737.0,ask,2823.3,16.0
1398,737.0,ask,2823.4,4.0
1399,737.0,ask,2823.8,11.0
1400,738.0,ask,2825.2000000000003,28.0
1401,738.0,ask,2825.5000000000005,18.0
1402,738.0,ask,2825.6000000000004,7.0
